"V1","valor","variavel","data","polarity","tipo_dado","freq","escala","category","subcategory","descricao_variable","remove","valor_polarizado","norm"
145,0.659104550003782,"CarteiraTrabAssalariados",2021-10-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Carteira de trabalho entre os assalariados",0,0.659104550003782,0.08763403964095
146,0.659260541880771,"CarteiraTrabAssalariados",2022-10-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Carteira de trabalho entre os assalariados",0,0.659260541880771,0.0903382940513414
147,0.65832954772422,"CarteiraTrabAssalariados",2023-10-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Carteira de trabalho entre os assalariados",0,0.65832954772422,0.0741987033079139
148,0.707753750962214,"AcessoSeguroDesempregoAssal",2012-01-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.707753750962214,0.0623917306826675
149,0.718365988675753,"AcessoSeguroDesempregoAssal",2013-01-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.718365988675753,0.185301329460541
150,0.719746557595139,"AcessoSeguroDesempregoAssal",2014-01-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.719746557595139,0.201290904566878
151,0.734861081553384,"AcessoSeguroDesempregoAssal",2015-01-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.734861081553384,0.376345414800513
152,0.766282721394428,"AcessoSeguroDesempregoAssal",2016-01-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.766282721394428,0.740266884527718
153,0.7786975499175,"AcessoSeguroDesempregoAssal",2017-01-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.7786975499175,0.884053862718016
154,0.762716299594767,"AcessoSeguroDesempregoAssal",2018-01-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.762716299594767,0.698961037042814
155,0.748967733548199,"AcessoSeguroDesempregoAssal",2019-01-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.748967733548199,0.539726879066979
156,0.748752900442374,"AcessoSeguroDesempregoAssal",2020-01-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.748752900442374,0.537238709130164
157,0.779684816732378,"AcessoSeguroDesempregoAssal",2021-01-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.779684816732378,0.895488262453386
158,0.70809796015247,"AcessoSeguroDesempregoAssal",2022-01-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.70809796015247,0.066378318112389
159,0.72125841291486,"AcessoSeguroDesempregoAssal",2023-01-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.72125841291486,0.218801022203995
160,0.732097983707823,"AcessoSeguroDesempregoAssal",2024-01-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.732097983707823,0.344343564036404
161,0.709107378242114,"AcessoSeguroDesempregoAssal",2012-04-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.709107378242114,0.0780692711183695
162,0.711326764360888,"AcessoSeguroDesempregoAssal",2013-04-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.711326764360888,0.103773921236005
163,0.723061523645894,"AcessoSeguroDesempregoAssal",2014-04-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.723061523645894,0.239684423281671
164,0.740010269485673,"AcessoSeguroDesempregoAssal",2015-04-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.740010269485673,0.435982660014317
165,0.774002374717668,"AcessoSeguroDesempregoAssal",2016-04-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.774002374717668,0.829674935711232
166,0.768440051361231,"AcessoSeguroDesempregoAssal",2017-04-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.768440051361231,0.765252808119776
167,0.756401224313676,"AcessoSeguroDesempregoAssal",2018-04-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.756401224313676,0.625820631597435
168,0.745448239829361,"AcessoSeguroDesempregoAssal",2019-04-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.745448239829361,0.498964546695575
169,0.785902077459631,"AcessoSeguroDesempregoAssal",2020-04-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.785902077459631,0.967495792072629
170,0.761564977773863,"AcessoSeguroDesempregoAssal",2021-04-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.761564977773863,0.685626572918345
171,0.7058727415946,"AcessoSeguroDesempregoAssal",2022-04-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.7058727415946,0.0406061174207341
172,0.726088473920657,"AcessoSeguroDesempregoAssal",2023-04-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.726088473920657,0.274742179603605
173,0.706535774352781,"AcessoSeguroDesempregoAssal",2012-07-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.706535774352781,0.0482852792039883
174,0.703751000399614,"AcessoSeguroDesempregoAssal",2013-07-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.703751000399614,0.0160323784953884
175,0.723719115189863,"AcessoSeguroDesempregoAssal",2014-07-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.723719115189863,0.247300565608169
176,0.743656524977864,"AcessoSeguroDesempregoAssal",2015-07-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.743656524977864,0.478213131257443
177,0.769613598457913,"AcessoSeguroDesempregoAssal",2016-07-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.769613598457913,0.778844682585244
178,0.763530887903757,"AcessoSeguroDesempregoAssal",2017-07-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.763530887903757,0.708395496101281
179,0.747981833107365,"AcessoSeguroDesempregoAssal",2018-07-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.747981833107365,0.528308304503459
180,0.744857240073252,"AcessoSeguroDesempregoAssal",2019-07-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.744857240073252,0.492119662057483
181,0.788708549733932,"AcessoSeguroDesempregoAssal",2020-07-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.788708549733932,1
182,0.740532983172713,"AcessoSeguroDesempregoAssal",2021-07-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.740532983172713,0.442036664012722
183,0.702366735757973,"AcessoSeguroDesempregoAssal",2022-07-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.702366735757973,0
184,0.723492077125631,"AcessoSeguroDesempregoAssal",2023-07-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.723492077125631,0.24467103938238
185,0.708941476627679,"AcessoSeguroDesempregoAssal",2012-10-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.708941476627679,0.0761478195435721
186,0.705002564634923,"AcessoSeguroDesempregoAssal",2013-10-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.705002564634923,0.0305278376208754
187,0.724327795632325,"AcessoSeguroDesempregoAssal",2014-10-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.724327795632325,0.254350225725704
188,0.742668353429889,"AcessoSeguroDesempregoAssal",2015-10-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.742668353429889,0.46676825301745
189,0.773544570221276,"AcessoSeguroDesempregoAssal",2016-10-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.773544570221276,0.824372701772535
190,0.755023638622683,"AcessoSeguroDesempregoAssal",2017-10-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.755023638622683,0.6098656078661
191,0.74439929060909,"AcessoSeguroDesempregoAssal",2018-10-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.74439929060909,0.486815749120357
192,0.740296970639803,"AcessoSeguroDesempregoAssal",2019-10-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.740296970639803,0.439303196622569
193,0.780931226521312,"AcessoSeguroDesempregoAssal",2020-10-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.780931226521312,0.909924023431039
194,0.724005198375701,"AcessoSeguroDesempregoAssal",2021-10-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.724005198375701,0.250613944985601
195,0.709039168944624,"AcessoSeguroDesempregoAssal",2022-10-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.709039168944624,0.077279279637429
196,0.723311133440367,"AcessoSeguroDesempregoAssal",2023-10-01,"pos","prop","trim","percent","acesso_a_direitos","acesso_a_direitos","Acesso ao seguro-desemprego entre assalariados formais do setor privado",0,0.723311133440367,0.242575372440354
197,0.0986165308189704,"NovasAcoes_sobre_Demitidos_MM",2012-01-01,"neg","prop","mensal","percent","acesso_a_direitos","acesso_a_direitos","Número de novos processos trabalhistas sobre número de desligados",0,-0.0986165308189704,0.486845131852865
200,0.097878140994148,"NovasAcoes_sobre_Demitidos_MM",2012-04-01,"neg","prop","mensal","percent","acesso_a_direitos","acesso_a_direitos","Número de novos processos trabalhistas sobre número de desligados",0,-0.097878140994148,0.476603319671187
203,0.0969025417890477,"NovasAcoes_sobre_Demitidos_MM",2012-07-01,"neg","prop","mensal","percent","acesso_a_direitos","acesso_a_direitos","Número de novos processos trabalhistas sobre número de desligados",0,-0.0969025417890477,0.463071302452998
206,0.0957478820567068,"NovasAcoes_sobre_Demitidos_MM",2012-10-01,"neg","prop","mensal","percent","acesso_a_direitos","acesso_a_direitos","Número de novos processos trabalhistas sobre número de desligados",0,-0.0957478820567068,0.447055631983505
209,0.0943726854975756,"NovasAcoes_sobre_Demitidos_MM",2013-01-01,"neg","prop","mensal","percent","acesso_a_direitos","acesso_a_direitos","Número de novos processos trabalhistas sobre número de desligados",0,-0.0943726854975756,0.427981012591372
212,0.0953639833316419,"NovasAcoes_sobre_Demitidos_MM",2013-04-01,"neg","prop","mensal","percent","acesso_a_direitos","acesso_a_direitos","Número de novos processos trabalhistas sobre número de desligados",0,-0.0953639833316419,0.441730777134854
215,0.0963297152268453,"NovasAcoes_sobre_Demitidos_MM",2013-07-01,"neg","prop","mensal","percent","acesso_a_direitos","acesso_a_direitos","Número de novos processos trabalhistas sobre número de desligados",0,-0.0963297152268453,0.45512593015028
218,0.0978526748084946,"NovasAcoes_sobre_Demitidos_MM",2013-10-01,"neg","prop","mensal","percent","acesso_a_direitos","acesso_a_direitos","Número de novos processos trabalhistas sobre número de desligados",0,-0.0978526748084946,0.476250091766796
221,0.0986615158180017,"NovasAcoes_sobre_Demitidos_MM",2014-01-01,"neg","prop","mensal","percent","acesso_a_direitos","acesso_a_direitos","Número de novos processos trabalhistas sobre número de desligados",0,-0.0986615158180017,0.48746909482687
224,0.0973135540327359,"NovasAcoes_sobre_Demitidos_MM",2014-04-01,"neg","prop","mensal","percent","acesso_a_direitos","acesso_a_direitos","Número de novos processos trabalhistas sobre número de desligados",0,-0.0973135540327359,0.468772234484716
227,0.096853222603997,"NovasAcoes_sobre_Demitidos_MM",2014-07-01,"neg","prop","mensal","percent","acesso_a_direitos","acesso_a_direitos","Número de novos processos trabalhistas sobre número de desligados",0,-0.096853222603997,0.462387222292002
230,0.0975181754228232,"NovasAcoes_sobre_Demitidos_MM",2014-10-01,"neg","prop","mensal","percent","acesso_a_direitos","acesso_a_direitos","Número de novos processos trabalhistas sobre número de desligados",0,-0.0975181754228232,0.47161042885736
233,0.0943393431165235,"NovasAcoes_sobre_Demitidos_MM",2015-01-01,"neg","prop","mensal","percent","acesso_a_direitos","acesso_a_direitos","Número de novos processos trabalhistas sobre número de desligados",0,-0.0943393431165235,0.427518538173461
